contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,symbol
IWM260414C00238000,2026-04-08 14:53:31+00:00,238.0,21.59,26.91,27.04,0.0,0.0,2.0,19,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00239000,2026-04-13 16:31:34+00:00,239.0,24.27,25.91,26.04,2.2700005,10.318184,2.0,6,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00240000,2026-04-13 19:48:07+00:00,240.0,24.78,24.91,25.04,3.2300014,14.988407,19.0,15,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00241000,2026-04-10 16:18:05+00:00,241.0,20.03,23.91,24.04,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00242000,2026-04-13 18:15:08+00:00,242.0,21.97,22.91,23.04,2.9699993,15.631576,9.0,25,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00243000,2026-04-13 14:09:57+00:00,243.0,18.81,21.91,22.04,0.55999947,3.0684903,10.0,167,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00244000,2026-04-13 19:47:31+00:00,244.0,20.85,20.91,21.04,3.6000004,20.869568,11.0,41,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00245000,2026-04-13 16:51:15+00:00,245.0,19.27,19.91,20.04,3.5600004,22.660728,5.0,265,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00246000,2026-04-13 19:10:54+00:00,246.0,18.53,18.92,19.04,3.090001,20.012962,16.0,25,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00247000,2026-04-13 19:50:19+00:00,247.0,18.09,17.91,18.05,3.4000006,23.145002,4.0,53,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00248000,2026-04-13 19:59:34+00:00,248.0,17.08,16.92,17.04,4.5599995,36.42172,2.0,67,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00249000,2026-04-13 19:41:10+00:00,249.0,15.73,15.92,16.05,2.8899994,22.507784,6.0,78,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00250000,2026-04-13 20:07:04+00:00,250.0,15.08,14.92,15.05,3.6000004,31.358889,419.0,705,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00251000,2026-04-13 20:07:04+00:00,251.0,14.11,13.92,14.05,3.6599998,35.023926,21.0,352,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00252000,2026-04-13 20:11:21+00:00,252.0,13.0,12.92,13.05,3.0,30.0,52.0,414,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00253000,2026-04-13 20:03:58+00:00,253.0,12.06,11.92,12.05,3.42,39.583332,165.0,514,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00254000,2026-04-13 20:04:57+00:00,254.0,11.07,10.93,11.06,3.4899998,46.042213,88.0,320,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00255000,2026-04-13 20:04:12+00:00,255.0,10.09,9.93,10.06,3.44,51.729324,265.0,440,1.0000000000000003e-05,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00256000,2026-04-13 20:08:24+00:00,256.0,9.01,8.94,9.07,2.88,46.982056,175.0,521,0.12500875,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00257000,2026-04-13 19:46:23+00:00,257.0,7.85,7.95,8.08,2.8199997,56.06361,182.0,860,0.2500075,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00258000,2026-04-13 20:04:00+00:00,258.0,7.08,6.96,7.09,2.7799997,64.65115,157.0,813,0.242195078125,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00259000,2026-04-13 20:08:24+00:00,259.0,6.05,5.99,6.11,2.5000002,70.42255,453.0,552,0.23828886718749998,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00260000,2026-04-13 20:03:26+00:00,260.0,5.17,5.03,5.15,2.39,85.97123,997.0,1410,0.23438265625,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00261000,2026-04-13 20:04:35+00:00,261.0,4.2,4.11,4.22,2.08,98.11321,1706.0,575,0.2304764453125,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00262000,2026-04-13 20:13:30+00:00,262.0,3.25,3.23,3.34,1.54,90.05848,4947.0,387,0.22657023437499998,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00263000,2026-04-13 20:14:31+00:00,263.0,2.46,2.42,2.51,1.21,96.8,6870.0,416,0.21778125976562498,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00264000,2026-04-13 20:14:43+00:00,264.0,1.73,1.63,1.86,0.8,86.02151,7356.0,1321,0.2268143725585937,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00265000,2026-04-13 20:14:07+00:00,265.0,1.1,1.11,1.15,0.46000004,71.87501,13182.0,2130,0.20142400146484374,True,REGULAR,USD,2026-04-14,IWM
IWM260414C00266000,2026-04-13 20:13:23+00:00,266.0,0.64,0.64,0.65,0.17999998,39.13043,12706.0,3130,0.18946123046875002,False,REGULAR,USD,2026-04-14,IWM
IWM260414C00267000,2026-04-13 20:14:47+00:00,267.0,0.34,0.32,0.34,0.030000001,9.67742,4509.0,959,0.18555501953124998,False,REGULAR,USD,2026-04-14,IWM
IWM260414C00268000,2026-04-13 20:14:57+00:00,268.0,0.16,0.15,0.17,-0.060000002,-27.272728,3785.0,446,0.186531572265625,False,REGULAR,USD,2026-04-14,IWM
IWM260414C00269000,2026-04-13 20:14:47+00:00,269.0,0.08,0.07,0.08,-0.04,-33.333336,2746.0,313,0.18946123046875002,False,REGULAR,USD,2026-04-14,IWM
IWM260414C00270000,2026-04-13 20:14:42+00:00,270.0,0.05,0.04,0.05,-0.05,-50.0,19577.0,17134,0.20508607421874997,False,REGULAR,USD,2026-04-14,IWM
IWM260414C00271000,2026-04-13 20:14:19+00:00,271.0,0.03,0.02,0.03,-0.04,-57.142857,514.0,98,0.21680470703125,False,REGULAR,USD,2026-04-14,IWM
IWM260414C00272000,2026-04-13 19:59:47+00:00,272.0,0.01,0.01,0.02,-0.060000002,-85.71429,127.0,46,0.23242955078125,False,REGULAR,USD,2026-04-14,IWM
IWM260414C00273000,2026-04-13 20:08:48+00:00,273.0,0.02,0.01,0.02,-0.030000001,-60.0,356.0,112,0.2617261328125,False,REGULAR,USD,2026-04-14,IWM
IWM260414C00274000,2026-04-13 20:05:30+00:00,274.0,0.01,0.0,0.01,-0.03,-75.0,66.0,70,0.26563234375,False,REGULAR,USD,2026-04-14,IWM
IWM260414C00275000,2026-04-13 19:57:43+00:00,275.0,0.02,0.0,0.01,-0.01,-33.333336,84.0,62,0.2890696093749999,False,REGULAR,USD,2026-04-14,IWM
IWM260414C00276000,2026-04-13 20:04:35+00:00,276.0,0.01,0.0,0.01,-0.01,-50.0,36.0,104,0.31250687499999996,False,REGULAR,USD,2026-04-14,IWM
IWM260414C00277000,2026-04-13 17:27:09+00:00,277.0,0.01,0.0,0.01,-0.01,-50.0,4.0,73,0.335944140625,False,REGULAR,USD,2026-04-14,IWM
IWM260414C00278000,2026-04-13 19:37:42+00:00,278.0,0.01,,0.01,-0.01,-50.0,6.0,33,0.35938140625,False,REGULAR,USD,2026-04-14,IWM
IWM260414C00279000,2026-04-13 19:40:30+00:00,279.0,0.01,0.0,0.01,0.0,0.0,500.0,32,0.39063109375,False,REGULAR,USD,2026-04-14,IWM
IWM260414C00280000,2026-04-13 19:51:18+00:00,280.0,0.01,,0.01,0.0,0.0,3.0,16,0.4062559375,False,REGULAR,USD,2026-04-14,IWM
IWM260415C00180000,2026-04-13 16:29:04+00:00,180.0,83.0,84.92,85.05,0.8499985,1.0346907,2.0,2,1.0000000000000003e-05,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00200000,2026-04-10 19:37:47+00:00,200.0,61.24,64.92,66.4,0.0,0.0,,3,2.1689498901367186,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00210000,2026-04-13 16:47:19+00:00,210.0,53.74,54.92,56.39,2.0900002,4.046467,25.0,25,1.8476570117187499,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00220000,2026-04-08 13:48:26+00:00,220.0,41.83,44.92,46.39,0.0,0.0,,1,1.5380882470703123,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00221000,2026-04-10 19:39:53+00:00,221.0,40.19,43.92,45.41,0.0,0.0,,2,1.5126977490234375,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00222000,2026-04-08 13:48:26+00:00,222.0,39.82,41.42,44.4,0.0,0.0,,2,1.7841807666015623,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00224000,2026-04-08 13:48:26+00:00,224.0,37.83,40.92,42.39,0.0,0.0,,2,1.4160185449218752,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00226000,2026-04-08 13:48:26+00:00,226.0,35.86,38.92,39.06,0.0,0.0,,2,1.0000000000000003e-05,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00227000,2026-04-08 13:48:26+00:00,227.0,34.84,36.43,38.06,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00228000,2026-04-08 13:48:26+00:00,228.0,33.85,36.93,37.06,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00229000,2026-04-08 13:48:26+00:00,229.0,32.88,35.93,37.31,0.0,0.0,,1,1.2480506347656248,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00230000,2026-04-08 13:48:26+00:00,230.0,31.86,34.93,36.31,0.0,0.0,,1,1.2177773486328123,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00231000,2026-04-08 13:48:26+00:00,231.0,30.87,33.93,35.31,0.0,0.0,,1,1.1884806201171876,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00232000,2026-04-09 13:45:13+00:00,232.0,28.22,32.93,33.06,0.0,0.0,,3,1.0000000000000003e-05,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00233000,2026-04-08 13:48:26+00:00,233.0,28.92,31.93,33.31,0.0,0.0,2.0,3,1.12891060546875,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00234000,2026-04-08 13:48:26+00:00,234.0,27.9,30.93,32.31,0.0,0.0,,2,1.0986373193359378,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00235000,2026-04-09 17:48:57+00:00,235.0,27.86,29.93,31.31,0.0,0.0,1.0,4,1.0683640332031252,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00236000,2026-04-08 13:48:26+00:00,236.0,25.94,27.26,30.31,0.0,0.0,,1,1.2744176904296873,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00237000,2026-04-13 16:06:28+00:00,237.0,24.87,27.93,28.07,-0.07999992,-0.32064098,3.0,48,0.2500075,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00238000,2026-04-08 14:53:31+00:00,238.0,21.67,26.93,27.07,0.0,0.0,2.0,1,0.2500075,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00239000,2026-04-13 14:23:23+00:00,239.0,23.0,25.94,26.07,0.010000229,0.04349817,1.0,2,0.2500075,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00240000,2026-04-13 19:31:47+00:00,240.0,24.9,24.94,25.07,3.83,18.177504,5.0,4,0.2500075,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00241000,2026-04-10 17:42:30+00:00,241.0,20.08,23.94,24.07,0.0,0.0,,2,0.2500075,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00242000,2026-04-08 14:52:35+00:00,242.0,17.98,22.94,23.07,0.0,0.0,2.0,2,0.2500075,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00243000,2026-04-10 19:56:05+00:00,243.0,18.31,21.94,22.07,0.0,0.0,,2,0.2500075,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00244000,2026-04-10 14:28:06+00:00,244.0,18.14,20.94,21.08,0.0,0.0,226.0,18,0.42188078125,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00245000,2026-04-13 15:27:52+00:00,245.0,16.86,19.94,20.08,0.23000145,1.3830515,9.0,57,0.4062559375,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00246000,2026-04-13 17:04:38+00:00,246.0,17.94,18.94,19.08,2.2000008,13.977134,2.0,42,0.38281867187499996,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00247000,2026-04-13 19:57:11+00:00,247.0,18.07,17.95,19.41,3.25,21.929825,1.0,61,0.726565234375,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00248000,2026-04-13 19:21:13+00:00,248.0,16.75,16.95,18.42,3.4799995,26.224562,5.0,32,0.6972686523437501,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00249000,2026-04-13 16:31:41+00:00,249.0,14.3,15.96,16.09,1.9700003,15.977294,3.0,142,0.35547519531249994,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00250000,2026-04-13 16:57:24+00:00,250.0,13.91,14.96,15.09,2.3199997,20.017254,14.0,293,0.335944140625,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00251000,2026-04-13 14:05:45+00:00,251.0,10.97,13.97,14.1,0.05000019,0.4578772,21.0,195,0.3320379296875,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00252000,2026-04-13 19:11:02+00:00,252.0,12.6,12.97,13.1,2.58,25.748503,70.0,172,0.31250687499999996,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00253000,2026-04-13 18:58:22+00:00,253.0,11.53,11.98,12.11,2.9899998,35.011707,143.0,305,0.30274134765625,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00254000,2026-04-13 20:02:08+00:00,254.0,11.05,10.99,11.12,3.27,42.030846,100.0,148,0.2910227148437499,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00255000,2026-04-13 18:55:01+00:00,255.0,9.57,10.01,10.14,2.3399997,32.365143,70.0,250,0.28321029296874994,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00256000,2026-04-13 16:42:59+00:00,256.0,7.4,9.04,10.8,1.27,20.717781,11.0,80,0.6516148120117189,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00257000,2026-04-13 15:35:44+00:00,257.0,5.35,6.75,9.7,0.049999714,0.9433908,14.0,68,0.5937540625000001,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00258000,2026-04-13 20:04:13+00:00,258.0,7.24,7.13,7.25,2.6799998,58.771923,175.0,140,0.25879647460937505,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00259000,2026-04-13 20:13:11+00:00,259.0,6.25,6.2,6.33,2.3,58.227848,582.0,282,0.25440198730468755,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00260000,2026-04-13 20:00:08+00:00,260.0,5.42,5.31,5.43,2.13,64.741646,677.0,596,0.247077841796875,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00261000,2026-04-13 19:53:21+00:00,261.0,4.7,4.45,4.69,2.0499997,77.358475,667.0,302,0.26270268554687504,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00262000,2026-04-13 19:54:20+00:00,262.0,4.0,3.64,3.74,1.96,96.07843,1145.0,294,0.23194127441406248,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00263000,2026-04-13 20:13:11+00:00,263.0,2.94,2.9,3.12,1.36,86.07595,1140.0,490,0.24488059814453128,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00264000,2026-04-13 19:59:31+00:00,264.0,2.33,2.23,2.3,1.1299999,94.16665,3379.0,695,0.2192460888671875,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00265000,2026-04-13 20:10:36+00:00,265.0,1.71,1.65,1.7,0.81000006,90.00001,4273.0,1292,0.21265435791015624,True,REGULAR,USD,2026-04-15,IWM
IWM260415C00266000,2026-04-13 20:13:36+00:00,266.0,1.17,1.15,1.2,0.53999996,85.71428,2166.0,863,0.20703917968749996,False,REGULAR,USD,2026-04-15,IWM
IWM260415C00267000,2026-04-13 19:58:32+00:00,267.0,0.77,0.76,0.81,0.27999997,57.14285,2567.0,2853,0.20264469238281246,False,REGULAR,USD,2026-04-15,IWM
IWM260415C00268000,2026-04-13 20:14:29+00:00,268.0,0.5,0.48,0.51,0.16,47.058823,4369.0,5109,0.1977619287109375,False,REGULAR,USD,2026-04-15,IWM
IWM260415C00269000,2026-04-13 20:05:34+00:00,269.0,0.33,0.28,0.31,0.09000002,37.500008,695.0,249,0.195320546875,False,REGULAR,USD,2026-04-15,IWM
IWM260415C00270000,2026-04-13 20:14:16+00:00,270.0,0.18,0.16,0.18,0.0,0.0,990.0,314,0.19336744140625,False,REGULAR,USD,2026-04-15,IWM
IWM260415C00271000,2026-04-13 20:09:00+00:00,271.0,0.12,0.09,0.11,-0.009999998,-7.692306,70.0,123,0.19727365234375,False,REGULAR,USD,2026-04-15,IWM
IWM260415C00272000,2026-04-13 19:41:43+00:00,272.0,0.06,0.06,0.07,-0.030000005,-33.333336,71.0,38,0.20313296874999998,False,REGULAR,USD,2026-04-15,IWM
IWM260415C00273000,2026-04-13 19:53:02+00:00,273.0,0.05,0.04,0.05,-0.09,-64.28571,93.0,7,0.21289849609375,False,REGULAR,USD,2026-04-15,IWM
IWM260415C00274000,2026-04-13 19:57:50+00:00,274.0,0.03,0.03,0.04,-0.03,-50.0,70.0,65,0.22657023437499998,False,REGULAR,USD,2026-04-15,IWM
IWM260415C00275000,2026-04-13 19:50:42+00:00,275.0,0.03,0.02,0.03,-0.07,-70.0,124.0,7,0.23633576171874998,False,REGULAR,USD,2026-04-15,IWM
IWM260415C00276000,2026-04-13 19:19:46+00:00,276.0,0.02,0.01,0.03,-0.02,-50.0,82.0,21,0.25586681640625003,False,REGULAR,USD,2026-04-15,IWM
IWM260415C00277000,2026-04-13 18:59:18+00:00,277.0,0.03,0.01,0.02,0.01,50.0,6.0,23,0.2617261328125,False,REGULAR,USD,2026-04-15,IWM
IWM260415C00278000,2026-04-13 19:53:02+00:00,278.0,0.02,0.01,0.02,-0.01,-33.333336,115.0,5,0.27735097656249996,False,REGULAR,USD,2026-04-15,IWM
IWM260415C00279000,2026-04-13 19:44:34+00:00,279.0,0.02,0.0,0.02,0.0,0.0,11.0,1,0.29688203124999996,False,REGULAR,USD,2026-04-15,IWM
IWM260415C00280000,2026-04-13 19:21:08+00:00,280.0,0.01,0.0,0.02,-0.01,-50.0,25.0,7,0.31641308593749995,False,REGULAR,USD,2026-04-15,IWM
IWM260415C00310000,2026-04-06 14:21:37+00:00,310.0,0.02,,0.01,0.0,0.0,,4,0.73437765625,False,REGULAR,USD,2026-04-15,IWM
IWM260416C00225000,2026-04-06 15:18:41+00:00,225.0,27.45,38.38,40.08,0.0,0.0,,2,0.64062859375,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00237000,2026-04-06 19:55:02+00:00,237.0,16.65,27.96,28.1,0.0,0.0,,1,0.5117236328125,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00238000,2026-04-10 17:07:28+00:00,238.0,22.67,26.96,27.1,0.0,0.0,,16,0.49219257812500006,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00240000,2026-04-13 17:20:12+00:00,240.0,23.98,24.97,25.1,2.1899986,10.050475,3.0,3,0.46094289062500005,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00241000,2026-04-13 18:51:52+00:00,241.0,23.58,23.98,24.11,3.1100006,15.192968,1.0,4,0.45898978515625005,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00242000,2026-04-08 14:52:35+00:00,242.0,18.1,21.38,24.5,0.0,0.0,1.0,1,0.9116219775390625,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00243000,2026-04-13 17:20:12+00:00,243.0,20.99,21.98,22.11,1.8899994,9.895285,2.0,39,0.42383388671875,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00244000,2026-04-10 17:07:28+00:00,244.0,16.82,20.98,21.11,0.0,0.0,248.0,15,0.4062559375,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00245000,2026-04-13 19:51:44+00:00,245.0,20.19,18.68,20.13,4.9800005,32.741623,2.0,2,0.41211525390625,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00246000,2026-04-09 18:58:07+00:00,246.0,15.94,18.99,19.12,0.0,0.0,3.0,6,0.38281867187499996,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00247000,2026-04-13 17:20:12+00:00,247.0,17.02,18.0,18.13,1.1800003,7.4494967,1.0,51,0.37500625,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00248000,2026-04-13 19:53:09+00:00,248.0,17.27,17.0,17.13,4.2400007,32.5403,3.0,20,0.35645174804687496,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00249000,2026-04-13 19:26:59+00:00,249.0,15.88,16.01,16.14,3.46,27.858294,1.0,20,0.34570966796874997,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00250000,2026-04-10 19:57:57+00:00,250.0,11.7,15.02,15.15,0.0,0.0,16.0,25,0.33399103515625,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00251000,2026-04-13 19:48:00+00:00,251.0,13.91,14.04,14.17,3.3000002,31.102737,30.0,157,0.32813171874999997,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00252000,2026-04-13 16:27:34+00:00,252.0,11.04,13.05,13.18,0.8199997,8.02348,49.0,139,0.313483427734375,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00253000,2026-04-13 18:26:36+00:00,253.0,11.3,12.07,12.21,2.67,30.938585,23.0,86,0.30664755859375,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00254000,2026-04-13 19:50:34+00:00,254.0,11.27,11.11,11.24,3.5900006,46.7448,18.0,46,0.2978585839843749,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00255000,2026-04-13 18:54:21+00:00,255.0,9.79,10.15,10.28,2.4099998,32.655823,9.0,23,0.2890696093749999,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00256000,2026-04-13 19:48:00+00:00,256.0,9.07,9.2,9.33,1.6899996,22.899723,32.0,349,0.2802806347656249,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00257000,2026-04-13 19:30:55+00:00,257.0,8.08,8.28,8.4,2.2599998,38.831608,8.0,63,0.273444765625,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00258000,2026-04-13 20:04:13+00:00,258.0,7.54,7.37,7.5,2.46,48.425198,29.0,101,0.2690502783203125,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00259000,2026-04-13 19:37:33+00:00,259.0,6.41,6.49,6.61,2.04,46.681923,24.0,346,0.2612378564453125,True,REGULAR,USD,2026-04-16,IWM
IWM260416C00260000,2026-04-13 19:18:02+00:00,260.0,5.42,5.64,5.92,1.8200002,50.55556,128.0,206,0.2788158056640625,True,REGULAR,USD,2026-04-16,IWM
