contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,symbol
IWM260414P00232000,2026-04-13 19:34:04+00:00,232.0,0.01,0.0,0.01,0.0,0.0,1.0,352.0,0.87500125,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00233000,2026-04-13 14:16:11+00:00,233.0,0.01,0.0,0.01,-0.01,-50.0,2.0,114.0,0.8437515624999999,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00234000,2026-04-10 15:52:21+00:00,234.0,0.02,0.0,0.01,0.0,0.0,39.0,385.0,0.8125018749999999,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00235000,2026-04-13 20:10:47+00:00,235.0,0.01,0.0,0.01,-0.01,-50.0,18.0,428.0,0.7812521875,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00236000,2026-04-13 18:40:21+00:00,236.0,0.01,0.0,0.01,-0.01,-50.0,7.0,214.0,0.7500025,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00237000,2026-04-13 14:25:53+00:00,237.0,0.01,0.0,0.01,-0.02,-66.66667,2.0,129.0,0.73437765625,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00238000,2026-04-13 13:35:01+00:00,238.0,0.02,0.0,0.01,-0.01,-33.333336,1.0,343.0,0.7187528125,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00239000,2026-04-13 18:40:21+00:00,239.0,0.01,0.0,0.01,-0.02,-66.66667,1.0,260.0,0.6875031250000001,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00240000,2026-04-13 17:57:41+00:00,240.0,0.01,0.0,0.01,-0.02,-66.66667,8.0,146.0,0.6562534375000001,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00241000,2026-04-13 19:32:38+00:00,241.0,0.01,0.0,0.01,-0.02,-66.66667,42.0,195.0,0.6250037500000001,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00242000,2026-04-13 19:21:15+00:00,242.0,0.02,0.0,0.01,-0.01,-33.333336,22.0,633.0,0.6093789062500001,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00243000,2026-04-13 16:14:48+00:00,243.0,0.01,0.0,0.01,-0.03,-75.0,32.0,612.0,0.57812921875,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00244000,2026-04-13 16:22:43+00:00,244.0,0.01,0.0,0.01,-0.049999997,-83.333336,70.0,258.0,0.5625043750000001,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00245000,2026-04-13 16:29:32+00:00,245.0,0.01,0.0,0.01,-0.049999997,-83.333336,40.0,1166.0,0.5312546875,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00246000,2026-04-13 17:35:58+00:00,246.0,0.01,0.0,0.01,-0.060000002,-85.71429,40.0,505.0,0.500005,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00247000,2026-04-13 17:27:09+00:00,247.0,0.01,0.0,0.01,-0.07,-87.5,310.0,764.0,0.51562984375,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00248000,2026-04-13 17:20:39+00:00,248.0,0.01,0.0,0.01,-0.04,-80.00001,524.0,870.0,0.49219257812500006,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00249000,2026-04-13 20:14:05+00:00,249.0,0.02,0.0,0.01,-0.07000001,-77.77779,161.0,991.0,0.4687553125,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00250000,2026-04-13 19:48:09+00:00,250.0,0.01,0.0,0.02,-0.09,-90.0,903.0,924.0,0.476567734375,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00251000,2026-04-13 20:13:41+00:00,251.0,0.01,0.01,0.02,-0.14,-93.33333,186.0,908.0,0.445318046875,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00252000,2026-04-13 20:08:46+00:00,252.0,0.01,0.01,0.02,-0.19,-95.0,472.0,6363.0,0.41797457031249996,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00253000,2026-04-13 20:09:33+00:00,253.0,0.02,0.01,0.02,-0.23,-92.0,853.0,5087.0,0.39063109375,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00254000,2026-04-13 20:09:17+00:00,254.0,0.01,0.01,0.02,-0.34,-97.14286,2230.0,460.0,0.35938140625,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00255000,2026-04-13 20:09:33+00:00,255.0,0.03,0.02,0.03,-0.41,-93.181816,4243.0,3500.0,0.35156898437499995,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00256000,2026-04-13 20:14:25+00:00,256.0,0.03,0.02,0.03,-0.56,-94.91526,10492.0,1069.0,0.32031929687499994,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00257000,2026-04-13 20:13:05+00:00,257.0,0.03,0.03,0.04,-0.71000004,-95.945946,3834.0,2643.0,0.30274134765625,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00258000,2026-04-13 20:14:54+00:00,258.0,0.06,0.05,0.06,-0.91,-93.81443,16377.0,2281.0,0.2910227148437499,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00259000,2026-04-13 20:13:59+00:00,259.0,0.08,0.07,0.08,-1.17,-93.59999,10816.0,743.0,0.27149166015625,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00260000,2026-04-13 20:14:59+00:00,260.0,0.12,0.11,0.12,-1.4,-92.10526,13187.0,915.0,0.256843369140625,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00261000,2026-04-13 20:14:55+00:00,261.0,0.2,0.18,0.2,-1.77,-89.84772,12584.0,495.0,0.2500075,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00262000,2026-04-13 20:14:56+00:00,262.0,0.32,0.31,0.32,-2.0800002,-86.66667,14306.0,1046.0,0.241218525390625,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00263000,2026-04-13 20:14:44+00:00,263.0,0.49,0.48,0.5,-2.46,-83.38983,7193.0,135.0,0.231452998046875,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00264000,2026-04-13 20:14:58+00:00,264.0,0.75,0.75,0.78,-2.88,-79.33884,7278.0,56.0,0.22510540527343748,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00265000,2026-04-13 20:14:44+00:00,265.0,1.14,1.13,1.16,-2.96,-72.19512,4238.0,26.0,0.215828154296875,False,REGULAR,USD,2026-04-14,IWM
IWM260414P00266000,2026-04-13 20:14:34+00:00,266.0,1.67,1.57,1.77,-3.4699998,-67.50972,798.0,20.0,0.225593681640625,True,REGULAR,USD,2026-04-14,IWM
IWM260414P00267000,2026-04-13 20:14:22+00:00,267.0,2.37,1.0,2.4,-3.65,-60.63123,324.0,23.0,0.2153398779296875,True,REGULAR,USD,2026-04-14,IWM
IWM260414P00268000,2026-04-13 20:12:20+00:00,268.0,3.17,3.12,3.23,-3.54,-52.75708,491.0,4.0,0.2260819580078125,True,REGULAR,USD,2026-04-14,IWM
IWM260414P00269000,2026-04-13 16:51:45+00:00,269.0,5.03,4.03,4.16,-2.25,-30.906593,3.0,4.0,0.25049577636718745,True,REGULAR,USD,2026-04-14,IWM
IWM260414P00270000,2026-04-13 19:38:02+00:00,270.0,5.25,5.0,5.13,-3.0200005,-36.51754,81.0,112.0,0.282233740234375,True,REGULAR,USD,2026-04-14,IWM
IWM260414P00271000,2026-04-13 19:50:56+00:00,271.0,5.94,4.7,6.11,-3.15,-34.653465,15.0,,0.313483427734375,True,REGULAR,USD,2026-04-14,IWM
IWM260414P00272000,2026-04-13 20:14:08+00:00,272.0,7.09,6.98,7.1,-3.6499996,-33.9851,16.0,6.0,0.34668622070312494,True,REGULAR,USD,2026-04-14,IWM
IWM260414P00273000,2026-04-13 14:37:53+00:00,273.0,10.69,7.97,8.1,-0.7400007,-6.4741974,1.0,0.0,0.383795224609375,True,REGULAR,USD,2026-04-14,IWM
IWM260414P00274000,2026-04-13 14:37:36+00:00,274.0,11.72,8.97,9.1,-0.30999947,-2.5768867,1.0,,0.41992767578125,True,REGULAR,USD,2026-04-14,IWM
IWM260414P00275000,2026-04-09 16:04:49+00:00,275.0,12.99,9.97,10.1,0.0,0.0,,,0.45508357421875,True,REGULAR,USD,2026-04-14,IWM
IWM260414P00276000,2026-04-09 16:08:09+00:00,276.0,14.07,10.97,11.1,0.0,0.0,,,0.4892629199218751,True,REGULAR,USD,2026-04-14,IWM
IWM260414P00277000,2026-04-13 15:53:33+00:00,277.0,15.07,11.97,12.1,-0.53999996,-3.4593208,1.0,,0.523442265625,True,REGULAR,USD,2026-04-14,IWM
IWM260414P00278000,2026-04-09 17:19:23+00:00,278.0,15.17,12.97,13.1,0.0,0.0,1.0,0.0,0.507817421875,True,REGULAR,USD,2026-04-14,IWM
IWM260414P00280000,2026-04-13 15:15:58+00:00,280.0,17.85,14.97,15.1,-0.049999237,-0.27932537,1.0,,0.569340244140625,True,REGULAR,USD,2026-04-14,IWM
IWM260414P00285000,2026-04-13 16:49:42+00:00,285.0,21.08,19.97,20.1,-3.1100006,-12.856555,2.0,,0.71679970703125,True,REGULAR,USD,2026-04-14,IWM
IWM260414P00290000,2026-04-13 14:27:03+00:00,290.0,27.92,24.97,25.1,-0.03999901,-0.14305797,1.0,,0.85742330078125,True,REGULAR,USD,2026-04-14,IWM
IWM260415P00180000,2026-04-06 16:40:59+00:00,180.0,0.02,0.0,0.01,0.0,0.0,,1.0,1.625001875,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00200000,2026-04-07 17:35:09+00:00,200.0,0.05,,0.01,0.0,0.0,,8.0,1.2812535937499998,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00210000,2026-04-07 18:24:25+00:00,210.0,0.11,0.0,0.01,0.0,0.0,2.0,3.0,1.0312548437500002,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00215000,2026-04-08 14:15:35+00:00,215.0,0.02,0.0,0.01,0.0,0.0,4.0,13.0,0.937500625,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00220000,2026-04-08 13:34:32+00:00,220.0,0.02,0.0,0.01,0.0,0.0,3.0,6.0,0.8281267187499999,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00221000,2026-04-08 13:48:26+00:00,221.0,0.05,,0.01,0.0,0.0,,2.0,0.85937640625,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00223000,2026-04-08 13:48:26+00:00,223.0,0.06,,0.01,0.0,0.0,,2.0,0.8281267187499999,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00224000,2026-04-07 13:55:05+00:00,224.0,0.31,,0.01,0.0,0.0,,3.0,0.79687703125,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00225000,2026-04-13 14:47:48+00:00,225.0,0.01,0.0,0.01,-0.01,-50.0,201.0,553.0,0.73437765625,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00226000,2026-04-08 20:13:17+00:00,226.0,0.06,0.0,0.01,0.0,0.0,64.0,323.0,0.7187528125,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00227000,2026-04-08 13:48:26+00:00,227.0,0.07,0.0,0.01,0.0,0.0,4.0,97.0,0.6875031250000001,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00228000,2026-04-10 18:47:13+00:00,228.0,0.02,0.0,0.01,0.0,0.0,25.0,58.0,0.6875031250000001,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00229000,2026-04-08 14:25:10+00:00,229.0,0.09,0.0,0.01,0.0,0.0,5.0,95.0,0.6562534375000001,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00230000,2026-04-13 14:40:29+00:00,230.0,0.01,0.0,0.01,-0.01,-50.0,8.0,92.0,0.64062859375,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00231000,2026-04-10 19:55:55+00:00,231.0,0.02,0.0,0.01,0.0,0.0,1.0,121.0,0.6250037500000001,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00232000,2026-04-13 19:08:25+00:00,232.0,0.01,0.0,0.01,-0.04,-80.00001,1.0,122.0,0.6093789062500001,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00233000,2026-04-13 16:18:01+00:00,233.0,0.01,0.0,0.01,-0.01,-50.0,41.0,69.0,0.5937540625000001,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00234000,2026-04-13 19:09:08+00:00,234.0,0.01,0.0,0.01,-0.12,-92.30769,32.0,69.0,0.5625043750000001,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00235000,2026-04-13 16:09:00+00:00,235.0,0.02,0.0,0.01,-0.030000001,-60.0,7.0,622.0,0.5625043750000001,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00236000,2026-04-13 16:18:08+00:00,236.0,0.01,0.01,0.02,-0.01,-50.0,2.0,344.0,0.5937540625000001,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00237000,2026-04-09 17:08:36+00:00,237.0,0.06,0.0,0.01,0.0,0.0,2.0,59.0,0.51562984375,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00238000,2026-04-13 16:44:39+00:00,238.0,0.01,0.0,0.01,-0.049999997,-83.333336,11.0,117.0,0.500005,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00239000,2026-04-13 16:44:38+00:00,239.0,0.01,0.0,0.01,-0.04,-80.00001,16.0,110.0,0.51562984375,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00240000,2026-04-13 18:55:28+00:00,240.0,0.01,0.0,0.01,-0.049999997,-83.333336,64.0,355.0,0.500005,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00241000,2026-04-13 18:55:24+00:00,241.0,0.01,0.0,0.01,-0.09,-90.0,19.0,272.0,0.476567734375,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00242000,2026-04-13 17:05:00+00:00,242.0,0.01,0.0,0.02,-0.080000006,-88.88889,35.0,112.0,0.49609878906250005,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00243000,2026-04-13 17:05:11+00:00,243.0,0.01,0.0,0.02,-0.049999997,-83.333336,31.0,418.0,0.476567734375,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00244000,2026-04-13 18:58:22+00:00,244.0,0.02,0.01,0.02,-0.06,-75.0,28.0,264.0,0.45703667968750006,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00245000,2026-04-13 18:41:30+00:00,245.0,0.01,0.01,0.02,-0.07,-87.5,4.0,445.0,0.437505625,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00246000,2026-04-13 17:09:55+00:00,246.0,0.02,0.01,0.02,-0.07000001,-77.77779,16.0,448.0,0.414068359375,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00247000,2026-04-13 17:09:55+00:00,247.0,0.02,0.01,0.02,-0.09,-81.818184,32.0,620.0,0.398443515625,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00248000,2026-04-13 19:44:13+00:00,248.0,0.01,0.01,0.03,-0.14,-93.33333,153.0,393.0,0.39453730468750003,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00249000,2026-04-13 19:44:34+00:00,249.0,0.02,0.02,0.03,-0.17,-89.47369,322.0,311.0,0.37500625,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00250000,2026-04-13 19:54:06+00:00,250.0,0.03,0.02,0.03,-0.17,-85.0,305.0,759.0,0.35547519531249994,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00251000,2026-04-13 19:44:13+00:00,251.0,0.03,0.03,0.04,-0.26,-89.655174,160.0,280.0,0.34766277343749996,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00252000,2026-04-13 20:06:58+00:00,252.0,0.03,0.03,0.05,-0.28,-90.32258,954.0,974.0,0.335944140625,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00253000,2026-04-13 19:58:51+00:00,253.0,0.04,0.04,0.06,-0.37,-90.243904,244.0,2926.0,0.32227240234374993,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00254000,2026-04-13 20:10:26+00:00,254.0,0.07,0.05,0.07,-0.45999998,-86.79245,1022.0,408.0,0.30762411132812495,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00255000,2026-04-13 20:14:40+00:00,255.0,0.09,0.07,0.09,-0.55999994,-86.15384,992.0,387.0,0.29688203124999996,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00256000,2026-04-13 19:59:54+00:00,256.0,0.11,0.1,0.11,-0.71,-86.585365,907.0,750.0,0.28321029296874994,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00257000,2026-04-13 20:08:32+00:00,257.0,0.15,0.13,0.15,-0.87,-85.29412,1549.0,3941.0,0.27539787109374997,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00258000,2026-04-13 20:14:21+00:00,258.0,0.19,0.18,0.2,-1.1199999,-85.49618,1854.0,606.0,0.26563234375,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00259000,2026-04-13 20:10:34+00:00,259.0,0.27,0.26,0.28,-1.33,-83.125,1809.0,628.0,0.25977302734375,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00260000,2026-04-13 20:14:57+00:00,260.0,0.38,0.36,0.38,-1.5,-79.78723,4287.0,930.0,0.25171646728515623,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00261000,2026-04-13 20:06:09+00:00,261.0,0.51,0.5,0.53,-1.77,-77.63158,2708.0,712.0,0.24658956542968752,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00262000,2026-04-13 20:14:46+00:00,262.0,0.7,0.69,0.71,-2.11,-75.08897,9468.0,292.0,0.23828886718749998,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00263000,2026-04-13 20:13:23+00:00,263.0,0.96,0.93,0.98,-2.35,-70.99698,1999.0,398.0,0.2348709326171875,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00264000,2026-04-13 20:14:49+00:00,264.0,1.28,1.24,1.29,-2.65,-67.43002,2696.0,31.0,0.22705851074218747,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00265000,2026-04-13 20:11:42+00:00,265.0,1.65,1.65,1.7,-3.06,-64.968155,483.0,2.0,0.22168747070312497,False,REGULAR,USD,2026-04-15,IWM
IWM260415P00266000,2026-04-13 20:10:05+00:00,266.0,2.19,2.15,2.33,-3.31,-60.18182,233.0,5.0,0.23316196533203126,True,REGULAR,USD,2026-04-15,IWM
IWM260415P00267000,2026-04-13 19:55:56+00:00,267.0,2.71,2.74,2.83,-3.1399999,-53.675213,209.0,11.0,0.21558401611328126,True,REGULAR,USD,2026-04-15,IWM
IWM260415P00268000,2026-04-13 19:59:02+00:00,268.0,3.49,3.31,3.66,-2.95,-45.807453,31.0,3.0,0.23316196533203126,True,REGULAR,USD,2026-04-15,IWM
IWM260415P00269000,2026-04-13 18:46:42+00:00,269.0,4.81,4.24,4.36,-2.54,-34.557823,6.0,1.0,0.2192460888671875,True,REGULAR,USD,2026-04-15,IWM
IWM260415P00270000,2026-04-13 18:55:20+00:00,270.0,5.69,3.78,5.24,-3.7099996,-39.468082,68.0,32.0,0.22705851074218747,True,REGULAR,USD,2026-04-15,IWM
IWM260415P00271000,2026-04-13 20:01:59+00:00,271.0,6.15,6.05,6.18,-3.56,-36.663235,12.0,1.0,0.2417068017578125,True,REGULAR,USD,2026-04-15,IWM
IWM260415P00279000,2026-04-13 16:06:52+00:00,279.0,16.59,12.64,15.79,-0.5300007,-3.0957983,10.0,,0.8244646459960936,True,REGULAR,USD,2026-04-15,IWM
IWM260415P00280000,2026-04-10 18:50:41+00:00,280.0,18.72,13.64,15.1,0.0,0.0,,,0.44043528320312497,True,REGULAR,USD,2026-04-15,IWM
IWM260415P00285000,2026-04-13 17:19:06+00:00,285.0,20.91,18.74,21.6,-2.8199997,-11.883691,1.0,,0.5888712988281251,True,REGULAR,USD,2026-04-15,IWM
IWM260415P00320000,2026-04-09 18:08:10+00:00,320.0,58.1,54.97,56.6,0.0,0.0,,,1.6142597412109376,True,REGULAR,USD,2026-04-15,IWM
IWM260416P00180000,2026-04-07 13:33:34+00:00,180.0,0.01,,0.01,0.0,0.0,,4.0,1.40625296875,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00190000,2026-04-07 13:45:40+00:00,190.0,0.04,,0.01,0.0,0.0,,2.0,1.21875390625,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00200000,2026-04-07 14:11:27+00:00,200.0,0.08,0.0,0.01,0.0,0.0,1.0,42.0,0.98437515625,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00205000,2026-04-07 13:33:34+00:00,205.0,0.08,,0.01,0.0,0.0,,4.0,0.9687503125,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00215000,2026-04-10 18:47:38+00:00,215.0,0.01,0.0,0.01,0.0,0.0,42.0,50.0,0.7500025,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00220000,2026-04-06 14:38:37+00:00,220.0,0.2,0.0,0.01,0.0,0.0,,2.0,0.6875031250000001,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00223000,2026-04-13 14:35:51+00:00,223.0,0.01,0.0,0.01,-0.04,-80.00001,10.0,25.0,0.6250037500000001,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00225000,2026-04-10 17:28:40+00:00,225.0,0.03,0.0,0.01,0.0,0.0,1.0,28.0,0.5937540625000001,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00226000,2026-04-08 17:52:47+00:00,226.0,0.07,,0.01,0.0,0.0,,3.0,0.6250037500000001,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00228000,2026-04-09 14:04:05+00:00,228.0,0.06,0.0,0.02,0.0,0.0,1.0,6.0,0.5937540625000001,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00229000,2026-04-13 19:10:04+00:00,229.0,0.01,0.0,0.02,-0.04,-80.00001,1.0,12.0,0.57812921875,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00230000,2026-04-10 13:43:19+00:00,230.0,0.04,0.0,0.02,0.0,0.0,100.0,638.0,0.5625043750000001,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00231000,2026-04-10 15:37:40+00:00,231.0,0.04,0.0,0.02,0.0,0.0,1.0,7.0,0.5468795312500001,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00232000,2026-04-13 16:18:13+00:00,232.0,0.01,0.0,0.02,-0.02,-66.66667,1.0,8.0,0.5312546875,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00233000,2026-04-13 15:16:22+00:00,233.0,0.02,0.0,0.02,-0.02,-50.0,134.0,355.0,0.51562984375,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00234000,2026-04-13 15:16:22+00:00,234.0,0.02,0.0,0.02,-0.05,-71.42857,30.0,9.0,0.500005,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00235000,2026-04-13 16:51:26+00:00,235.0,0.02,0.0,0.02,-0.030000001,-60.0,7.0,597.0,0.5195360546875,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00236000,2026-04-09 17:08:58+00:00,236.0,0.08,0.0,0.02,0.0,0.0,2.0,199.0,0.5039112109375,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00237000,2026-04-10 14:25:33+00:00,237.0,0.06,0.01,0.02,0.0,0.0,1.0,362.0,0.48828636718750007,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00238000,2026-04-13 14:35:51+00:00,238.0,0.04,0.0,0.03,-0.030000001,-42.857143,10.0,283.0,0.49219257812500006,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00239000,2026-04-13 19:58:18+00:00,239.0,0.03,0.02,0.03,-0.049999997,-62.499996,4.0,583.0,0.476567734375,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00240000,2026-04-13 14:01:20+00:00,240.0,0.03,0.01,0.03,-0.060000002,-66.666664,1.0,709.0,0.46094289062500005,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00241000,2026-04-13 14:39:19+00:00,241.0,0.03,0.01,0.03,-0.08,-72.72727,5.0,375.0,0.4414118359375,False,REGULAR,USD,2026-04-16,IWM
IWM260416P00242000,2026-04-13 13:55:01+00:00,242.0,0.04,0.02,0.03,-0.08,-66.66667,3.0,187.0,0.42578699218750005,False,REGULAR,USD,2026-04-16,IWM
